,sentimen,tweet
1020,negatif,sebetulnya bapak prabowo mau bilang lu jadi presiden tahun ngapain aje gitu kamu mbak polos banget pertmbuhan ekonomi meroket dari jadi hebat tidak tuh
1021,negatif,sebetulnya bapak prabowo beranganangan bilang lu begini daftarpresidenamerikaserikat tahun ngapain aje gitu kamu mbak bersih amat pertmbuhan ekonomi bangkit dari jadi hebat tidak tuh
1022,netral,sementara itu prabowo tadi malam memuji menyarankan agar indonesia meniru tiongkok dalam perekonomian pemberantasan kemiskinan
1023,netral,bagaimana itu prabowo tadi malam memuji menyarankan agar indonesia meniru tiongkok dalam perekonomian pemberantasan kemiskinan
1024,negatif,jokowi ikut ikutan saya akan mewakafkan diri saya untuk negara heleh wakaf tuh tidak ambil gaji jangan kan tidak ambil gaji wong kampanye aja masih minta di gaji negara
1025,negatif,jokowi ikut ikutan saya akan mewakafkan alas saya untuk keadaan heleh wakaf tuh tidak ambil gaji jangan kan belum ambil gaji wong kampanye aja masih minta atas gaji negara
1026,positif,best quote of the day dengan mencoblos prabowo sandi anda telah berinfaq selama tahun karena gaji mereka disumbangkan pada kaum dhuafa anak yatim
1027,positif,best quote of the clarenceday dengan mencoblos prabowo sandi anda telah berinfaq selama golongan karena gaji menjadwalkan disumbangkan pada kaum dhuafa anak anakyatim
1028,negatif,m m m hhhhhh oke deh gini prestasi bapak sandi dalam membangkitkan ekonomi secara signifikan apa solusi bapak prabowo mengentaskan pendidikan orang bodoh seperti apa kalau memang pemerintahan sekarang buruksistem apa harus diubah satu aja solusi
1029,negatif,m m m hhhhhh oke deh gini prestasi bapak sandi dalam membangkitkan ekonomi secara signifikan apa solusi bapak prabowo mengentaskan pendidikan orang bodoh seperti apa kalau memang pemerintahan sekarang buruksistem apa harus diubah pertama aja solusi
1030,netral,tidak impor hal mudah imbasnya harga sembako naik ente bakal kaing karena harga mahal semakin banyak produksi harga jual jadi murah rugi petani juga bukan jumlahnya digenjot tapi link pembeli perlu diperbaiki maka perlunya melek teknologi
1031,netral,tidak impor barang mudah imbasnya harga sembako naik ente bakal kaing karena harga mahal semakin banyak pengeluaran harga jual begini murah kalah pekebun juga bukan jumlahnya digenjot meskipun link pembeli harus diperbaiki maka perlunya melek teknologi
1032,negatif,itu sama kayak tentara dulu mbak zaman firaun tentara itu ndak digaji hanya dikasih kekuasaan untuk kelola sesuatu saja bahkan kalau perang dipakai adalah para budak sebagai pasukan berani mati profesi prabowo itu dulu adalah pekerjaannya para budak dunia berkembang
1033,negatif,itu kayak kayak angkatandaratamerikaserikat dulu mbak kala firaun tentara itu ndak digaji hanya dikasih dayaupaya untuk arah entitas saja bahkan kalau perang dipakai adalah para anakmuda kayak pasukan berani mati profesi prabowo itu dulu adalah pekerjaannya loteng budak dunia berkembang
1034,negatif,kalau tidak mampu ya jangan janji masyg ngomong buat rencana kan anda sendiriekonomi tumbuh sekarang ko merong tidak tercapaikalah sama malay thailand
1035,negatif,kalau tidak mampu bahwasanya jangan janji masyg ngomong buat cetakbiru kan anda sendiriekonomi tumbuh ada ko merong tidak tercapaikalah sama malay thailand
1036,positif,wajar bapak jokowi mengucapkan pada ibu iriana karena berkat istri tidak pungamsoksokan beliau bisa fokus memperbaiki ekonomi kita sudah salah arah berpuluh tahun kata prabowo loh berhasil nyata
1037,positif,wajar bapak jokowi mengucapkan pada ibu iriana karena berkat bini belum pungamsoksokan beliau berupaya berfokus membarui ekonomi kita pernah salah arah berpuluh tahun kata prabowo loh berhasil nyata
1038,positif,banyak beramaljgn salahkan presiden otaknya tidak jeniusmasaknnya bisa jadi kurang enak harga jualnya mahal jadinya sepi pembeli
1039,positif,banyak beramaljgn salahkan presiden otaknya belum jeniusmasaknnya berupaya jadi kurang enak harga jualnya mahal jadinya sepi pembeli
1040,netral,kenapa sekarang lesu karena daya beli berkurang sebabnya biaya hidup mahal tdl naik bbm naik tol mahal pajak mahal berimbas kepada biaya produksi transportasi besar sehingga harga harus naik harga naik konsumen turun pendapatanpun ikut turun
1041,netral,kenapa ada lesu karena akal beli berkurang sebabnya biaya hidup mahal tdl bangun bbm bangun tol mahal bergadai mahal berimbas kepada biaya pengeluaran transportasi besar sehingga harga harus naik harga bangun konsumen berjatuhan pendapatanpun ikut berjatuhan
1042,negatif,kata siapa mas sesekalia jalan karawang sini petani disini menjerit semenjak jokowi harga gabah turun drasti karena banyak impor saat panen raya
1043,negatif,kata identitas mas sesekalia jalan karawang disini pekebun disini melolong semenjak jokowi harga gabah berjatuhan drasti karena banyak impor detik panen raya
1044,negatif,bego luitu kan drama palsu kubu mas wowo lagian partai demokrat sudah di lecehkan aja msh aja koarga punya harga diri lu
1045,negatif,bego luitu kan drama imitatif kubu mas wowo lagian partai demokrat pernah di lecehkan aja msh aja koarga punya harga alas lu
1046,negatif,tolol yng mengembangkan digital jangan busung lapar lah emang manusia indonesia cuma satu pakai pendekatan ekonomi makro bukan pakai satu dua kasus duit kan berputar dihasilkan di industri a kemudian diputar perbaikan busung lapar paham tidak ente
1047,negatif,ahmak yng bertahan digital jangan buncit lapar lah emang manusia indonesia cuma satu pakai pendekatan ekonomi makro belum memakai pertama dua acara duit kan beredar dihasilkan di industri a kemudian diputar kebaikan busung kelaparan paham belum ente
1048,netral,ahy minta prabowo hargai jasa presiden sebelumnya
1049,netral,ahy minta prabowo hargai jasa presiden sebelumnya
1050,negatif,memang sandiuno itu tidak memahami apapun tentang mengelola negaratermasuk orang disekitarnya memberi masukan ekonomi kepada cawapres nya
1051,negatif,cuma sandiuno itu belum memahami apapun dari melakukan negaratermasuk orang disekitarnya beranak masukan ekonomi kepada cawapres nya
1052,negatif,edunnn sekelas menterinya bapak jokowi sekelas pejabatnya cakimi now dpppkb bisanya nyebar palsu kemkominfo rudiantaraid digaji rakyat ngapain aja kalau temen sendiri nyebar palsu dibiarkan
1053,negatif,edunnn sekelas menterinya bapak jokowi sekelas pejabatnya cakimi now dpppkb bisanya nyebar palsu kemkominfo rudiantaraid digaji rakyat ngapain aja kalau temen belaka nyebar imitatif dibiarkan
1054,netral,nyatanya pemerintah di era jokowi sangat mendukung perkembangan ekonomi digital
1055,netral,nyatanya pemerintah atas era jokowi sangat mendukung perkembangan ekonomi digital
1056,negatif,ketika wanita lain cerewat pada suaminya masih belum tau sekarnag dimana kamu hanya cerewet sama tukang sayur harganya naik jokowi
1057,negatif,ketika wanita lain cerewat atas suaminya baru belum tau sekarnag dimana kamu cuma cerewet kayak tukang sayur harganya bangun jokowi
1058,positif,kalau bapak prabowo saya tau dia dari dulu memang tak ambil gaji semasa masih jadi anggota info dari bapak purna beda orang beda tempat dgr tentang bapak prabowo dari mereka saya yakin mereka jujur
1059,positif,kalau bapak prabowo saya tau dia dari dulu memang belum ambil gaji merentangi baru jadi anggota info dari bapak purna beda bendahidup beda dimana dgr dari bapak prabowo dari mereka maine benarbenar menjadwalkan jujur
1060,negatif,ada bilang trans papua mrt karya jokowiheboh indonesia memprotes pernyataan itu satu orang lainnya bilang pembangunan ekonomi salah arah bukan salah jokowi tapi salah presiden sebelumnya diam satu indonesia krik krik ternyata satu orang ini sungguh sakti
1061,negatif,ada bilang trans papua mrt aktualisasi jokowiheboh indonesia bantah pernyataan itu satu bendahidup lainnya bilang kelembagaan ekonomi salah arah belum salah jokowi tapi cacat daftarpresidenamerikaserikat sebelumnya diam satu indonesia krik krik jelas satu bendahidup ini cuma sakti
1062,negatif,overheard ehmm jokowi bagus sih di segi pembangunan iyaa ekonomi juga makin maju tapi ya aku malas sih milih dia soalnya pembangunannya tidak gua rasain dia buat jalan tol gua kan kemana naik motor awas aja lu mudik lewat tol ya bu
1063,negatif,overheard ehmm jokowi berguna sih di segi kelembagaan iyaa ekonomi agak bertambah kedepan tapi bahwasanya maine malas sih milih dia soalnya pembangunannya belum gua rasain dia buat jalan jalantol gua kan kemana naik motor awas aja lu mudik lewat tol bahwasanya bu
1064,positif,mau beramal terus setiap bulan selama tahun pilih prabowo sandiuno gaji mereka sebagai republik indonesia selama tahun akan disedekahkan allah mahakaya para pemilihnya pasti kebagian berkahnya tidak mau
1065,positif,mau beramal terus masingmasing bulan selama tahun pilih prabowo sandiuno gaji mereka sebagai bangsa indonesia selama golongan akan disedekahkan allah mahakaya para pemilihnya jelas kebagian berkahnya tidak beranganangan
1066,negatif,bicara soal pajak soal ingin menaikkan pajak semuanya serba pajak pajak sekarang belum bayar sok sokan mau naikin pajak sehat prabowo
1067,negatif,bicara soal bergadai soal beranganangan bertambah pajak semuanya serba bergadai pajak sekarang belum bayar sok sokan beranganangan naikin pajak sehat prabowo
1068,positif,dia juga ingin merasakan peluh keringat juga dirasakan pendukungnya sudah berkumpul sejak pagiitulah penghargaan tertinggi untuk rakyat
1069,positif,dia juga beranganangan merasakan keringat keringat juga dirasakan pendukungnya pernah bergerombol sejak pagiitulah kelegaan berdaulat untuk awam
1070,negatif,bapak jokowi terlihat tidak paham soal ekonomi makro mikro romlah
1071,negatif,bapak jokowi terlihat belum paham bertanya ekonomi makro mikro romlah
1072,netral,dear bapak jokowi prabowo saya butuh kartu skincare unlimited kartu potongan harga kalo beli gincu
1073,netral,dear bapak jokowi prabowo saya beranganangan kad skincare unlimited kartu potongan harga kalo beli gincu
1074,negatif,hahaha peluang lapangan kerja kamu hitung berapa warga negara indonesia main esport terus berapa punya penghasilan dari esport tidak ada seujung kuku jadi sia prioritaskan lapangan kerja ekonomi mikro swasembada pangan kita masih negara berkembang bukan maju
1075,negatif,hahaha peluang lapangan kerja kamu hitung berapa bermastautin negara indonesia bermain esport betulbetul berapa ada penghasilan dari esport tidak ada seujung kuku jadi sia prioritaskan area bekerja ekonomi mikro swasembada gizi america masih keadaan berkembang bukan kedepan
1076,negatif,lah kalian mulai kata nya kalau tidak milih jokowi tidak bleh naik tol pas lebaran kalian lupa lewat tol bayar pembangunan tol dari pajak rakyat hasil ngutang jga bayar rakyat emang jokowi doang bayar mikir lgi aku cma pengen memperjelas maksud klian bukan menyerang kalian
1077,negatif,lah kalian awal kata nya kalau belum milih jokowi belum bleh naik tol kelulusan lebaran kalian lupa lewat tol bayar kelembagaan jalantol dari bergadai rakyat aksi ngutang jga bayar awam emang jokowi doang bayar mikir lgi maine cma pengen memperjelas maksud klian bukan melejang kalian
1078,netral,jokowi tahun depan ekonomi indonesia makin kuat
1079,netral,jokowi tahun depan ekonomi indonesia bertambah kuat
1080,positif,tidak ada di buat dari gestur bapak prabowo bang sandiuno semua alami no pencitraan no nyontekan itu menandakan apa ps menghargai rakyat mengamanahkan kepercayaan kepada mereka sandi mengajak orang blm mempunyai pilihan supaya tidak ragu untuk mencoblos no
1081,positif,tidak ada atas berbuat dari gestur bapak prabowo bang sandiuno keseluruhan alami no pencitraan no nyontekan itu menandakan apa ps menghargai rakyat mengamanahkan kepercayaan kepada mereka sandi mengajak bendahidup blm mempunyai pilihan supaya tidak ragu untuk berpenetrasi no
1082,negatif,gaji bakal seluruhnya disumbang kerakyat wkwk jaman purba
1083,negatif,gaji bakal seluruhnya disumbang kerakyat wkwk jaman bekas
1084,positif,pembahasan perekonomian digagas prabowo sandi menurunkan tarif harga kian meroket menjadi stabil itu aku tunggu
1085,positif,kembali perekonomian digagas prabowo sandi menurunkan tarif harga kian bangkit berbuah stabil itu aku menahan
1086,positif,itu bisnis hardware bukan esport kalau kita pengekspor hardware seperti itu aku dukung tapi ini kita sebagai user pengaruh kepada ekonomian kita tidak ada seujung jari
1087,positif,itu bisnis hardware belum esport kalau kita pengekspor hardware seperti itu aku dukung meskipun ini kita kayak user pengaruh kepada ekonomian america belum ada seujung jari
1088,netral,tak ambil gaji jika menang pilpres prabowosandi ikuti sederet presiden terkenal
1089,netral,belum ambil gaji jika menang pilpres prabowosandi ikuti sederet daftarpresidenamerikaserikat terkenal
1090,negatif,memang bisa ya saksi menghalangi dia bukannya cmn ngejelasin aja menentukan boleh tidaknya kan panitianya bagaimana shi apa kami pikir itu panitianya digaji prabowo ya bukan digaji jokowi
1091,negatif,cuma bisa bahwasanya pengamat menghalangi dia bukannya cmn ngejelasin aja menentukan berupaya tidaknya kan panitianya bagaimana shi apa kami pikir itu panitianya digaji prabowo bahwasanya belum digaji jokowi
1092,netral,kan bapak bowo sudah ungkap semlm waktu debatini salah kelola perekonomian presiden sebelumnyabukan salah bapak jokowi kata bapak bowo
1093,netral,kan bapak bowo sudah ungkap semlm waktu debatini cacat kelola perekonomian presiden sebelumnyabukan cacat bapak jokowi bercakap bapak bowo
1094,netral,arah perekonomian indonesia salah kata prabowo warta ekonomi
1095,netral,arah perekonomian indonesia cacat bercakap prabowo berita ekonomi
1096,positif,ternyata tidak cuma aku ya terheran coba lihat video closing statement tusuk prabowo sandi masa ngomongnya enak benar kalau pgn harga sembako murah tusuk ps kalau tidak pgn impor tusuk ps kayanya sorga banget dah haha takut aja ntar kaya di venezuela
1097,positif,ternyata belum cuma aku ya terheran coba lihat video closing statement tusuk prabowo sandi masa ngomongnya enak benar kalau pgn harga sembako banyak camuk ps kalau tidak pgn impor camuk ps kayanya sorga amat dah haha takut aja ntar banyak di venezuela
1098,negatif,mereka bhkan kalah dari cina soal ekonomisama dgan korut soal persenjataanarttinya lae kusehebat apa pun pemimpin negara kita iniorang miskin tidak akan bisa di hilangkan
1099,negatif,mereka bhkan hilang dari cina soal ekonomisama dgan korut bertanya persenjataanarttinya lae kusehebat apa pun ketua keadaan kita iniorang miskin tidak akan bisa atas hilangkan
1100,negatif,ketika prabowo bilang agar contoh cina sepertinya ingin buruhnya kerja jam sehari libur cuma hari minggu terus gaji buruhnya tidak dibayar seperti nasib buruhnya gajinya terkatungkatung bertahuntahun
1101,negatif,ketika prabowo bilang agar contoh cina sepertinya ingin buruhnya kerja jam hari cuti cuma clarenceday minggu betulbetul gaji buruhnya belum dibayar seperti nasib buruhnya gajinya terkatungkatung bertahuntahun
